"ik","stem","category","exponent","index","v_form","v_base","v_suffix","v_freq","nv_form","nv_base","nv_suffix","nv_freq","dupl","ikfreq","stemfreq","odds","log_odds","form_freq","log_form_freq","log_ikfreq","log_stemfreq","outlier_form","outlier_stem","diff_freq","log_diff_freq","n_q_types","cluster","C1","C2","homorganic","C1son","C2son","sonority","syl_count","compound","free.stem","intransitive","gloss_stem","phon_stem","cvc_weight_nak_nof","cvc_weight_anak_nof","c.sonority","c.log_ikfreq","c.log_stemfreq","cvc_freq","cc_freq","transitive","cvc_weight_nak","pred","stem_nv_freq","stem_v_freq","stem_odds","log_stem_odds"
"sereglik","sereg","Q","[tOk]","sereg [tOk]","seregeltek","seregel","tOk",4,"seregletek","seregl","OtOk",0,FALSE,80,674,5,1.6094379124341,4,1.6094379124341,4.38202663467388,6.51323011091231,FALSE,FALSE,594,6.38687931936265,6,"gl","g","l","FALSE",7,3,-4,"2","0","1",1,"rally","ʃɛrɛglik",0.0648764026759182,0.500732613488593,2.46153846153846,1.66650131753887,1.71372863361449,4,0,"FALSE",0.0648764026759182,0.417045428392886,294,12,0.0440677966101695,-3.12202599887828
"sereglik","sereg","Q","[nAk]","sereg [nAk]","seregelnek","seregel","nAk",4,"sereglenek","seregl","AnAk",107,FALSE,80,674,0.0462962962962963,-3.07269331469012,111,4.71849887129509,4.38202663467388,6.51323011091231,FALSE,FALSE,594,6.38687931936265,6,"gl","g","l","FALSE",7,3,-4,"2","0","1",1,"rally","ʃɛrɛglik",0.0648764026759182,0.500732613488593,2.46153846153846,1.66650131753887,1.71372863361449,4,107,"FALSE",0.0648764026759182,0.0177370387498653,294,12,0.0440677966101695,-3.12202599887828
"szólamlik","szólam","Q","[nA]","szólam [nA]","szólamolna","szólamol","nA",0,"szólamlana","szólaml","AnA",0,FALSE,13,4024,1,0,0,0,2.56494935746154,8.30003171177957,FALSE,FALSE,4011,8.29679586577005,3,"ml","m","l","FALSE",4,3,-1,"2","0","1",1,"voice","soːlɒmlik",0.988965824968519,0.988265452839755,-0.538461538461539,3.48357859475121,-0.0730729672527719,0,0,"FALSE",0.988965824968519,0.428040414402163,3,1,0.5,-0.693147180559945
"szólamlik","szólam","Q","[tAk]","szólam [tAk]","szólamoltak","szólamol","tAk",0,"szólamlottak","szólaml","OttAk",0,FALSE,13,4024,1,0,0,0,2.56494935746154,8.30003171177957,FALSE,FALSE,4011,8.29679586577005,3,"ml","m","l","FALSE",4,3,-1,"2","0","1",1,"voice","soːlɒmlik",0.988965824968519,0.988265452839755,-0.538461538461539,3.48357859475121,-0.0730729672527719,0,0,"FALSE",0.988965824968519,0.353190724174102,3,1,0.5,-0.693147180559945
"szólamlik","szólam","Q","[tOk]","szólam [tOk]","szólamoltok","szólamol","tOk",0,"szólamlotok","szólaml","OtOk",0,FALSE,13,4024,1,0,0,0,2.56494935746154,8.30003171177957,FALSE,FALSE,4011,8.29679586577005,3,"ml","m","l","FALSE",4,3,-1,"2","0","1",1,"voice","soːlɒmlik",0.988965824968519,0.988265452839755,-0.538461538461539,3.48357859475121,-0.0730729672527719,0,0,"FALSE",0.988965824968519,0.899285479938075,3,1,0.5,-0.693147180559945
"szólamlik","szólam","Q","[nAk]","szólam [nAk]","szólamolnak","szólamol","nAk",1,"szólamlanak","szólaml","AnAk",1,FALSE,13,4024,1,0,2,1.09861228866811,2.56494935746154,8.30003171177957,FALSE,FALSE,4011,8.29679586577005,3,"ml","m","l","FALSE",4,3,-1,"2","0","1",1,"voice","soːlɒmlik",0.988965824968519,0.988265452839755,-0.538461538461539,3.48357859475121,-0.0730729672527719,1,1,"FALSE",0.988965824968519,0.183924826140924,3,1,0.5,-0.693147180559945
"szólamlik","szólam","Q","[ni]","szólam [ni]","szólamolni","szólamol","ni",0,"szólamlani","szólaml","Ani",2,FALSE,13,4024,0.333333333333333,-1.09861228866811,2,1.09861228866811,2.56494935746154,8.30003171177957,FALSE,FALSE,4011,8.29679586577005,3,"ml","m","l","FALSE",4,3,-1,"2","0","1",1,"voice","soːlɒmlik",0.988965824968519,0.988265452839755,-0.538461538461539,3.48357859475121,-0.0730729672527719,0,2,"FALSE",0.988965824968519,0.481487113153839,3,1,0.5,-0.693147180559945
"tajtékzik","tajték","Q","[tAk]","tajték [tAk]","tajtékoztak","tajtékoz","tAk",0,"tajtékzottak","tajtékz","OttAk",8,FALSE,81,312,0.111111111111111,-2.19722457733622,8,2.19722457733622,4.39444915467244,5.74300318780948,FALSE,FALSE,231,5.44241771052179,6,"kz","k","z","FALSE",8,5,-3,"2","0","1",1,"tantrum","tɒjteːkzik",0.994022002705359,0.994841213429011,1.46153846153846,1.65407879754031,2.48395555671732,0,8,"FALSE",0.994022002705359,0.482184465157667,15,12,0.8125,-0.207639364778244
"tajtékzik","tajték","Q","[ni]","tajték [ni]","tajtékozni","tajtékoz","ni",2,"tajtékzani","tajtékz","Ani",5,FALSE,81,312,0.5,-0.693147180559945,7,2.07944154167984,4.39444915467244,5.74300318780948,FALSE,FALSE,231,5.44241771052179,6,"kz","k","z","FALSE",8,5,-3,"2","0","1",1,"tantrum","tɒjteːkzik",0.994022002705359,0.994841213429011,1.46153846153846,1.65407879754031,2.48395555671732,2,5,"FALSE",0.994022002705359,0.612934827126734,15,12,0.8125,-0.207639364778244
"tajtékzik","tajték","Q","[nAk]","tajték [nAk]","tajtékoznak","tajtékoz","nAk",9,"tajtékzanak","tajtékz","AnAk",2,FALSE,81,312,3.33333333333333,1.20397280432594,11,2.484906649788,4.39444915467244,5.74300318780948,FALSE,FALSE,231,5.44241771052179,6,"kz","k","z","FALSE",8,5,-3,"2","0","1",1,"tantrum","tɒjteːkzik",0.994022002705359,0.994841213429011,1.46153846153846,1.65407879754031,2.48395555671732,9,2,"FALSE",0.994022002705359,0.277633964670863,15,12,0.8125,-0.207639364778244
"tajtékzik","tajték","Q","[tOk]","tajték [tOk]","tajtékoztok","tajtékoz","tOk",1,"tajtékzotok","tajtékz","OtOk",0,FALSE,81,312,2,0.693147180559945,1,0.693147180559945,4.39444915467244,5.74300318780948,FALSE,FALSE,231,5.44241771052179,6,"kz","k","z","FALSE",8,5,-3,"2","0","1",1,"tantrum","tɒjteːkzik",0.994022002705359,0.994841213429011,1.46153846153846,1.65407879754031,2.48395555671732,1,0,"FALSE",0.994022002705359,0.938373813105588,15,12,0.8125,-0.207639364778244
"tajtékzik","tajték","Q","[nA]","tajték [nA]","tajtékozna","tajtékoz","nA",0,"tajtékzana","tajtékz","AnA",0,FALSE,81,312,1,0,0,0,4.39444915467244,5.74300318780948,FALSE,FALSE,231,5.44241771052179,6,"kz","k","z","FALSE",8,5,-3,"2","0","1",1,"tantrum","tɒjteːkzik",0.994022002705359,0.994841213429011,1.46153846153846,1.65407879754031,2.48395555671732,0,0,"FALSE",0.994022002705359,0.560674573557645,15,12,0.8125,-0.207639364778244
"tündöklik","tündök","Q","[ni]","tündök [ni]","tündökölni","tündököl","ni",208,"tündökleni","tündökl","Ani",4,FALSE,164,3400,41.8,3.73289633953071,212,5.36129216570943,5.0998664278242,8.13153071060425,FALSE,FALSE,3236,8.08209327817838,7,"kl","k","l","FALSE",8,3,-5,"2","0","0",1,"shine","tyndøklik",0.999904419876354,0.896028554054151,3.46153846153846,0.948661524388546,0.0954280339225466,208,4,"FALSE",0.999904419876354,0.980395222446509,21,482,21.9545454545455,3.08897420029426
"tündöklik","tündök","Q","[tAk]","tündök [tAk]","tündököltek","tündököl","tAk",94,"tündöklöttek","tündökl","OttAk",3,FALSE,164,3400,23.75,3.16758253048065,97,4.58496747867057,5.0998664278242,8.13153071060425,FALSE,FALSE,3236,8.08209327817838,7,"kl","k","l","FALSE",8,3,-5,"2","0","0",1,"shine","tyndøklik",0.999904419876354,0.896028554054151,3.46153846153846,0.948661524388546,0.0954280339225466,94,3,"FALSE",0.999904419876354,0.967112578234954,21,482,21.9545454545455,3.08897420029426
"tündöklik","tündök","Q","[nA]","tündök [nA]","tündökölne","tündököl","nA",9,"tündöklene","tündökl","AnA",0,FALSE,164,3400,10,2.30258509299405,9,2.30258509299405,5.0998664278242,8.13153071060425,FALSE,FALSE,3236,8.08209327817838,7,"kl","k","l","FALSE",8,3,-5,"2","0","0",1,"shine","tyndøklik",0.999904419876354,0.896028554054151,3.46153846153846,0.948661524388546,0.0954280339225466,9,0,"FALSE",0.999904419876354,0.975788477593655,21,482,21.9545454545455,3.08897420029426
"tündöklik","tündök","Q","[nAk]","tündök [nAk]","tündökölnek","tündököl","nAk",171,"tündöklenek","tündökl","AnAk",14,FALSE,164,3400,11.4666666666667,2.43944427571124,185,5.2257466737132,5.0998664278242,8.13153071060425,FALSE,FALSE,3236,8.08209327817838,7,"kl","k","l","FALSE",8,3,-5,"2","0","0",1,"shine","tyndøklik",0.999904419876354,0.896028554054151,3.46153846153846,0.948661524388546,0.0954280339225466,171,14,"FALSE",0.999904419876354,0.923881223531823,21,482,21.9545454545455,3.08897420029426
"tündöklik","tündök","Q","[tOk]","tündök [tOk]","tündököltök","tündököl","tOk",0,"tündöklötök","tündökl","OtOk",0,FALSE,164,3400,1,0,0,0,5.0998664278242,8.13153071060425,FALSE,FALSE,3236,8.08209327817838,7,"kl","k","l","FALSE",8,3,-5,"2","0","0",1,"shine","tyndøklik",0.999904419876354,0.896028554054151,3.46153846153846,0.948661524388546,0.0954280339225466,0,0,"FALSE",0.999904419876354,0.9979247131695,21,482,21.9545454545455,3.08897420029426
"ugrik","ug","Q","[nAk]","ug [nAk]","ugornak","ugor","nAk",12,"ugranak","ugr","AnAk",797,FALSE,3620,15680,0.0162907268170426,-4.11715923998827,809,6.69703424766648,8.19422930481982,9.6601412939044,FALSE,TRUE,12060,9.39764947028118,6,"gr","g","r","FALSE",7,2,-5,"1","0","0",0,"jump","ugrik",0.96348837946818,0.655676014644433,3.46153846153846,-2.14570135260707,-1.4331825493776,12,797,"TRUE",0.96348837946818,0.0010769228690725,3769,12,0.00344827586206897,-5.66988092298052
"ugrik","ug","Q","[nA]","ug [nA]","ugorna","ugor","nA",0,"ugrana","ugr","AnA",105,FALSE,3620,15680,0.00943396226415094,-4.66343909411207,105,4.66343909411207,8.19422930481982,9.6601412939044,FALSE,TRUE,12060,9.39764947028118,6,"gr","g","r","FALSE",7,2,-5,"1","0","0",0,"jump","ugrik",0.96348837946818,0.655676014644433,3.46153846153846,-2.14570135260707,-1.4331825493776,0,105,"TRUE",0.96348837946818,0.00356705557862256,3769,12,0.00344827586206897,-5.66988092298052
"ugrik","ug","Q","[ni]","ug [ni]","ugorni","ugor","ni",0,"ugrani","ugr","Ani",2151,FALSE,3620,15680,0.000464684014869888,-7.67415292128168,2151,7.67415292128168,8.19422930481982,9.6601412939044,TRUE,TRUE,12060,9.39764947028118,6,"gr","g","r","FALSE",7,2,-5,"1","0","0",0,"jump","ugrik",0.96348837946818,0.655676014644433,3.46153846153846,-2.14570135260707,-1.4331825493776,0,2151,"TRUE",0.96348837946818,0.00442224361334973,3769,12,0.00344827586206897,-5.66988092298052
"ugrik","ug","Q","[tOk]","ug [tOk]","ugortok","ugor","tOk",0,"ugrotok","ugr","OtOk",9,FALSE,3620,15680,0.1,-2.30258509299405,9,2.30258509299405,8.19422930481982,9.6601412939044,FALSE,TRUE,12060,9.39764947028118,6,"gr","g","r","FALSE",7,2,-5,"1","0","0",0,"jump","ugrik",0.96348837946818,0.655676014644433,3.46153846153846,-2.14570135260707,-1.4331825493776,0,9,"TRUE",0.96348837946818,0.0409622280684417,3769,12,0.00344827586206897,-5.66988092298052
"ugrik","ug","Q","[tAk]","ug [tAk]","ugortak","ugor","tAk",0,"ugrottak","ugr","OttAk",707,FALSE,3620,15680,0.00141242937853107,-6.56244409369372,707,6.56244409369372,8.19422930481982,9.6601412939044,TRUE,TRUE,12060,9.39764947028118,6,"gr","g","r","FALSE",7,2,-5,"1","0","0",0,"jump","ugrik",0.96348837946818,0.655676014644433,3.46153846153846,-2.14570135260707,-1.4331825493776,0,707,"TRUE",0.96348837946818,0.0026052086465528,3769,12,0.00344827586206897,-5.66988092298052
"vérzik","vér","Q","[tOk]","vér [tOk]","véreztek","vérez","tOk",74,"vérzetek","vérz","OtOk",0,FALSE,1248,51651,75,4.31748811353631,74,4.31748811353631,7.12929754892937,10.8522648354446,FALSE,FALSE,50403,10.8278059760975,9,"rz","r","z","TRUE",2,5,3,"1","0","1",0,"bleed","veːrzik",0.902385812741855,0.953650159026287,-4.53846153846154,-1.08076959671662,-2.6253060909178,74,0,"TRUE",0.902385812741855,0.996501313547559,24,479,19.2,2.95491027903374
"vérzik","vér","Q","[tAk]","vér [tAk]","véreztek","vérez","tAk",74,"vérzettek","vérz","OttAk",5,FALSE,1248,51651,12.5,2.52572864430826,79,4.38202663467388,7.12929754892937,10.8522648354446,FALSE,FALSE,50403,10.8278059760975,9,"rz","r","z","TRUE",2,5,3,"1","0","1",0,"bleed","veːrzik",0.902385812741855,0.953650159026287,-4.53846153846154,-1.08076959671662,-2.6253060909178,74,5,"TRUE",0.902385812741855,0.94570553918511,24,479,19.2,2.95491027903374
"vérzik","vér","Q","[ni]","vér [ni]","vérezni","vérez","ni",232,"vérzeni","vérz","Ani",4,FALSE,1248,51651,46.6,3.8416005411316,236,5.46806014113513,7.12929754892937,10.8522648354446,FALSE,FALSE,50403,10.8278059760975,9,"rz","r","z","TRUE",2,5,3,"1","0","1",0,"bleed","veːrzik",0.902385812741855,0.953650159026287,-4.53846153846154,-1.08076959671662,-2.6253060909178,232,4,"TRUE",0.902385812741855,0.967342146360312,24,479,19.2,2.95491027903374
"vérzik","vér","Q","[nAk]","vér [nAk]","véreznek","vérez","nAk",85,"vérzenek","vérz","AnAk",9,FALSE,1248,51651,8.6,2.15176220325946,94,4.55387689160054,7.12929754892937,10.8522648354446,FALSE,FALSE,50403,10.8278059760975,9,"rz","r","z","TRUE",2,5,3,"1","0","1",0,"bleed","veːrzik",0.902385812741855,0.953650159026287,-4.53846153846154,-1.08076959671662,-2.6253060909178,85,9,"TRUE",0.902385812741855,0.87788720471583,24,479,19.2,2.95491027903374
"vérzik","vér","Q","[nA]","vér [nA]","vérezne","vérez","nA",14,"vérzene","vérz","AnA",6,FALSE,1248,51651,2.14285714285714,0.762140052046897,20,3.04452243772342,7.12929754892937,10.8522648354446,FALSE,FALSE,50403,10.8278059760975,9,"rz","r","z","TRUE",2,5,3,"1","0","1",0,"bleed","veːrzik",0.902385812741855,0.953650159026287,-4.53846153846154,-1.08076959671662,-2.6253060909178,14,6,"TRUE",0.902385812741855,0.959793967041583,24,479,19.2,2.95491027903374
"viharzik","vihar","Q","[tAk]","vihar [tAk]","viharoztak","viharoz","tAk",0,"viharzottak","viharz","OttAk",18,FALSE,68,255,0.0526315789473684,-2.94443897916644,18,2.94443897916644,4.21950770517611,5.54126354515843,FALSE,FALSE,187,5.23110861685459,5,"rz","r","z","TRUE",2,5,3,"2","0","1",1,"storm","vihɒrzik",0.98443240134579,0.717493399293741,-4.53846153846154,1.82902024703664,2.68569519936837,0,18,"FALSE",0.98443240134579,0.0694805769663259,34,1,0.0571428571428571,-2.86220088092947
"viharzik","vihar","Q","[nA]","vihar [nA]","viharozna","viharoz","nA",0,"viharzana","viharz","AnA",1,FALSE,68,255,0.5,-0.693147180559945,1,0.693147180559945,4.21950770517611,5.54126354515843,FALSE,FALSE,187,5.23110861685459,5,"rz","r","z","TRUE",2,5,3,"2","0","1",1,"storm","vihɒrzik",0.98443240134579,0.717493399293741,-4.53846153846154,1.82902024703664,2.68569519936837,0,1,"FALSE",0.98443240134579,0.0928347868840367,34,1,0.0571428571428571,-2.86220088092947
"viharzik","vihar","Q","[ni]","vihar [ni]","viharozni","viharoz","ni",0,"viharzani","viharz","Ani",1,FALSE,68,255,0.5,-0.693147180559945,1,0.693147180559945,4.21950770517611,5.54126354515843,FALSE,FALSE,187,5.23110861685459,5,"rz","r","z","TRUE",2,5,3,"2","0","1",1,"storm","vihɒrzik",0.98443240134579,0.717493399293741,-4.53846153846154,1.82902024703664,2.68569519936837,0,1,"FALSE",0.98443240134579,0.112671590153995,34,1,0.0571428571428571,-2.86220088092947
"viharzik","vihar","Q","[nAk]","vihar [nAk]","viharoznak","viharoz","nAk",1,"viharzanak","viharz","AnAk",14,FALSE,68,255,0.133333333333333,-2.01490302054226,15,2.77258872223978,4.21950770517611,5.54126354515843,FALSE,FALSE,187,5.23110861685459,5,"rz","r","z","TRUE",2,5,3,"2","0","1",1,"storm","vihɒrzik",0.98443240134579,0.717493399293741,-4.53846153846154,1.82902024703664,2.68569519936837,1,14,"FALSE",0.98443240134579,0.0298973571428801,34,1,0.0571428571428571,-2.86220088092947
"viharzik","vihar","Q","[tOk]","vihar [tOk]","viharoztok","viharoz","tOk",0,"viharzotok","viharz","OtOk",0,FALSE,68,255,1,0,0,0,4.21950770517611,5.54126354515843,FALSE,FALSE,187,5.23110861685459,5,"rz","r","z","TRUE",2,5,3,"2","0","1",1,"storm","vihɒrzik",0.98443240134579,0.717493399293741,-4.53846153846154,1.82902024703664,2.68569519936837,0,0,"FALSE",0.98443240134579,0.549749373560097,34,1,0.0571428571428571,-2.86220088092947
"világlik","világ","Q","[nAk]","világ [nAk]","világolnak","világol","nAk",8,"világlanak","világl","AnAk",2,FALSE,146,527,3,1.09861228866811,10,2.39789527279837,4.98360662170834,6.26720054854136,FALSE,FALSE,381,5.9427993751267,8,"gl","g","l","FALSE",7,3,-4,"2","0","1",1,"lighten","vilaːglik",0.99060770451665,0.537233965368646,2.46153846153846,1.06492133050441,1.95975819598544,8,2,"FALSE",0.99060770451665,0.287739266023018,21,20,0.954545454545455,-0.0465200156348928
"világlik","világ","Q","[ni]","világ [ni]","világolni","világol","ni",5,"világlani","világl","Ani",7,FALSE,146,527,0.75,-0.287682072451781,12,2.56494935746154,4.98360662170834,6.26720054854136,FALSE,FALSE,381,5.9427993751267,8,"gl","g","l","FALSE",7,3,-4,"2","0","1",1,"lighten","vilaːglik",0.99060770451665,0.537233965368646,2.46153846153846,1.06492133050441,1.95975819598544,5,7,"FALSE",0.99060770451665,0.624690343451253,21,20,0.954545454545455,-0.0465200156348928
"világlik","világ","Q","[tAk]","világ [tAk]","világoltak","világol","tAk",4,"világlottak","világl","OttAk",11,FALSE,146,527,0.416666666666667,-0.8754687373539,15,2.77258872223978,4.98360662170834,6.26720054854136,FALSE,FALSE,381,5.9427993751267,8,"gl","g","l","FALSE",7,3,-4,"2","0","1",1,"lighten","vilaːglik",0.99060770451665,0.537233965368646,2.46153846153846,1.06492133050441,1.95975819598544,4,11,"FALSE",0.99060770451665,0.494636903796999,21,20,0.954545454545455,-0.0465200156348928
"világlik","világ","Q","[nA]","világ [nA]","világolna","világol","nA",3,"világlana","világl","AnA",1,FALSE,146,527,2,0.693147180559945,4,1.6094379124341,4.98360662170834,6.26720054854136,FALSE,FALSE,381,5.9427993751267,8,"gl","g","l","FALSE",7,3,-4,"2","0","1",1,"lighten","vilaːglik",0.99060770451665,0.537233965368646,2.46153846153846,1.06492133050441,1.95975819598544,3,1,"FALSE",0.99060770451665,0.572911337318268,21,20,0.954545454545455,-0.0465200156348928
"világlik","világ","Q","[tOk]","világ [tOk]","világoltok","világol","tOk",0,"világlotok","világl","OtOk",0,FALSE,146,527,1,0,0,0,4.98360662170834,6.26720054854136,FALSE,FALSE,381,5.9427993751267,8,"gl","g","l","FALSE",7,3,-4,"2","0","1",1,"lighten","vilaːglik",0.99060770451665,0.537233965368646,2.46153846153846,1.06492133050441,1.95975819598544,0,0,"FALSE",0.99060770451665,0.941193735421914,21,20,0.954545454545455,-0.0465200156348928
"virágzik","virág","Q","[tOk]","virág [tOk]","virágoztok","virágoz","tOk",0,"virágzotok","virágz","OtOk",0,FALSE,3133,6041,1,0,0,0,8.04974629095219,8.70632484013874,FALSE,FALSE,2908,7.97522083865341,8,"gz","g","z","FALSE",7,5,-2,"2","0","1",1,"bloom","viraːgzik",0.9307497765503,0.744493703402722,0.461538461538461,-2.00121833873944,-0.479366095611942,0,0,"FALSE",0.9307497765503,0.987879890436581,250,814,3.24701195219123,1.17773517410908
"virágzik","virág","Q","[tAk]","virág [tAk]","virágoztak","virágoz","tAk",162,"virágzottak","virágz","OttAk",35,FALSE,3133,6041,4.52777777777778,1.51023126235065,197,5.28826703069454,8.04974629095219,8.70632484013874,FALSE,FALSE,2908,7.97522083865341,8,"gz","g","z","FALSE",7,5,-2,"2","0","1",1,"bloom","viraːgzik",0.9307497765503,0.744493703402722,0.461538461538461,-2.00121833873944,-0.479366095611942,162,35,"FALSE",0.9307497765503,0.832902801815537,250,814,3.24701195219123,1.17773517410908
"virágzik","virág","Q","[ni]","virág [ni]","virágozni","virágoz","ni",255,"virágzani","virágz","Ani",19,FALSE,3133,6041,12.8,2.54944517092557,274,5.61677109766657,8.04974629095219,8.70632484013874,FALSE,FALSE,2908,7.97522083865341,8,"gz","g","z","FALSE",7,5,-2,"2","0","1",1,"bloom","viraːgzik",0.9307497765503,0.744493703402722,0.461538461538461,-2.00121833873944,-0.479366095611942,255,19,"FALSE",0.9307497765503,0.894475950349301,250,814,3.24701195219123,1.17773517410908
"virágzik","virág","Q","[nA]","virág [nA]","virágozna","virágoz","nA",19,"virágzana","virágz","AnA",9,FALSE,3133,6041,2,0.693147180559945,28,3.36729582998647,8.04974629095219,8.70632484013874,FALSE,FALSE,2908,7.97522083865341,8,"gz","g","z","FALSE",7,5,-2,"2","0","1",1,"bloom","viraːgzik",0.9307497765503,0.744493703402722,0.461538461538461,-2.00121833873944,-0.479366095611942,19,9,"FALSE",0.9307497765503,0.872309377839347,250,814,3.24701195219123,1.17773517410908
"virágzik","virág","Q","[nAk]","virág [nAk]","virágoznak","virágoz","nAk",378,"virágzanak","virágz","AnAk",187,FALSE,3133,6041,2.01595744680851,0.701094242252477,565,6.33859407820318,8.04974629095219,8.70632484013874,FALSE,FALSE,2908,7.97522083865341,8,"gz","g","z","FALSE",7,5,-2,"2","0","1",1,"bloom","viraːgzik",0.9307497765503,0.744493703402722,0.461538461538461,-2.00121833873944,-0.479366095611942,378,187,"FALSE",0.9307497765503,0.67291637446018,250,814,3.24701195219123,1.17773517410908
"viszonylik","viszony","Q","[tAk]","viszony [tAk]","viszonyultak","viszonyul","tAk",288,"viszonylottak","viszonyl","OttAk",0,FALSE,172,9903,289,5.66642668811243,288,5.66642668811243,5.14749447681345,9.2005930205213,FALSE,TRUE,9731,9.18307194482199,6,"nyl","ny","l","FALSE",4,3,-1,"2","0","1",1,"relate","visoɲlik",0.998480229602694,0.912761564638771,-0.538461538461539,0.901033475399296,-0.973634275994502,288,0,"FALSE",0.998480229602694,0.996465707494744,13,2319,165.714285714286,5.1102651350451
"viszonylik","viszony","Q","[ni]","viszony [ni]","viszonyulni","viszonyul","ni",613,"viszonylani","viszonyl","Ani",0,FALSE,172,9903,614,6.41999492814714,613,6.41999492814714,5.14749447681345,9.2005930205213,TRUE,TRUE,9731,9.18307194482199,6,"nyl","ny","l","FALSE",4,3,-1,"2","0","1",1,"relate","visoɲlik",0.998480229602694,0.912761564638771,-0.538461538461539,0.901033475399296,-0.973634275994502,613,0,"FALSE",0.998480229602694,0.99791865913151,13,2319,165.714285714286,5.1102651350451
"viszonylik","viszony","Q","[tOk]","viszony [tOk]","viszonyultok","viszonyul","tOk",33,"viszonylotok","viszonyl","OtOk",0,FALSE,172,9903,34,3.52636052461616,33,3.52636052461616,5.14749447681345,9.2005930205213,FALSE,TRUE,9731,9.18307194482199,6,"nyl","ny","l","FALSE",4,3,-1,"2","0","1",1,"relate","visoɲlik",0.998480229602694,0.912761564638771,-0.538461538461539,0.901033475399296,-0.973634275994502,33,0,"FALSE",0.998480229602694,0.999783142973598,13,2319,165.714285714286,5.1102651350451
"viszonylik","viszony","Q","[nAk]","viszony [nAk]","viszonyulnak","viszonyul","nAk",1339,"viszonylanak","viszonyl","AnAk",13,FALSE,172,9903,95.7142857142857,4.5613675633297,1352,7.21007962817079,5.14749447681345,9.2005930205213,FALSE,TRUE,9731,9.18307194482199,6,"nyl","ny","l","FALSE",4,3,-1,"2","0","1",1,"relate","visoɲlik",0.998480229602694,0.912761564638771,-0.538461538461539,0.901033475399296,-0.973634275994502,1339,13,"FALSE",0.998480229602694,0.991479856890019,13,2319,165.714285714286,5.1102651350451
"viszonylik","viszony","Q","[nA]","viszony [nA]","viszonyulna","viszonyul","nA",46,"viszonylana","viszonyl","AnA",0,FALSE,172,9903,47,3.85014760171006,46,3.85014760171006,5.14749447681345,9.2005930205213,FALSE,TRUE,9731,9.18307194482199,6,"nyl","ny","l","FALSE",4,3,-1,"2","0","1",1,"relate","visoɲlik",0.998480229602694,0.912761564638771,-0.538461538461539,0.901033475399296,-0.973634275994502,46,0,"FALSE",0.998480229602694,0.997418742837984,13,2319,165.714285714286,5.1102651350451
